,pl_name,hostname,default_flag,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,sy_pnum,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbincl,pl_orbinclerr1,pl_orbinclerr2,pl_trueobliq,pl_trueobliqerr1,pl_trueobliqerr2,flag
13401,Kepler-80 e,Kepler-80,1,0.0457,0.001235,-0.001235,3.115,0.755,-0.825,6,0.0,0.0,0.0,87.66,0.84,-1.07,,,,01+1-
13437,Kepler-392 b,Kepler-392,1,0.0619,0.0,0.0,1.262126330120857,1.3764208773253117,-0.7718327596056779,2,0.0,0.0,0.0,88.24,0.0,0.0,,,,01+1-23+3-
13439,Kepler-159 b,Kepler-159,1,0.0738,0.00284,-0.00284,4.7477570013444215,2.4401033301232458,-1.518015786329336,2,0.0,0.0,0.0,88.24,0.0,0.0,,,,01+1-23+3-
13441,Kepler-887 c,Kepler-887,1,0.0801,0.0,0.0,1.0503534392655745,1.1676671366966573,-0.610409875914024,2,0.0,0.0,0.0,89.38,0.0,0.0,,,,01+1-23+3-
13448,Kepler-610 b,Kepler-610,1,0.0719,0.0,0.0,11.832638573045916,7.930718584275834,-4.915918990479759,2,0.0,0.0,0.0,89.95,0.0,0.0,,,,01+1-23+3-
13449,Kepler-116 b,Kepler-116,1,0.0684,0.0,0.0,9.817241933502984,5.567459156889271,-3.7633683034357137,2,0.0,0.0,0.0,87.09,0.0,0.0,,,,01+1-23+3-
13458,Kepler-248 c,Kepler-248,1,0.1229,0.0,0.0,20.952010504766555,7.358232616595004,-6.732232893540042,2,0.0,0.0,0.0,89.95,0.0,0.0,,,,01+1-23+3-
13463,Kepler-337 c,Kepler-337,1,0.08879999999999999,0.0,0.0,4.561863788882128,2.3705491836561583,-1.7108536827241592,2,0.0,0.0,0.0,86.52,0.0,0.0,,,,01+1-23+3-
13475,Kepler-348 b,Kepler-348,1,0.0766,0.0,0.0,3.078277972095365,2.125669858253965,-1.4161100007691283,2,0.0,0.0,0.0,89.38,0.0,0.0,,,,01+1-23+3-
13479,Kepler-214 c,Kepler-214,1,0.1887,0.0,0.0,5.07515662621408,2.5644541936901373,-2.0557560990057064,2,0.0,0.0,0.0,85.94,0.0,0.0,,,,01+1-23+3-
13487,Kepler-1350 c,Kepler-1350,1,0.0222,0.0,0.0,3.082826869886662,1.8729326840578775,-1.1592816493393752,2,0.0,0.0,0.0,89.38,0.0,0.0,,,,01+1-23+3-
13490,Kepler-275 b,Kepler-275,1,0.1001,0.0,0.0,6.157457428893407,2.744547485629795,-2.137477002643494,3,0.0,0.0,0.0,88.24,0.0,0.0,,,,01+1-23+3-
13501,Kepler-235 c,Kepler-235,1,0.0617,0.00074,-0.00099,1.760321647206351,1.0720926421683266,-0.7099533066475641,4,0.0,0.0,0.0,88.81,0.001,-0.19,,,,01+1-2
13504,Kepler-362 b,Kepler-362,1,0.0864,0.0,0.0,0.5739314180969235,0.5991738147961703,-0.32334627351809087,2,0.0,0.0,0.0,89.95,0.0,0.0,,,,01+1-23+3-
13522,Kepler-224 c,Kepler-224,1,0.0586,0.0,0.0,12.171214158573825,5.050347926827008,-3.8498798433440022,4,0.0,0.0,0.0,85.37,0.0,0.0,,,,01+1-23+3-
13523,Kepler-227 b,Kepler-227,1,0.0893,0.0,0.0,9.736807111676423,7.768895404588772,-4.514581463268471,2,0.0,0.0,0.0,85.94,0.0,0.0,,,,01+1-23+3-
13542,Kepler-250 d,Kepler-250,1,0.1257,0.0,0.0,6.018594193473368,2.6718675831762857,-1.9709993025169315,3,0.0,0.0,0.0,89.95,0.0,0.0,,,,01+1-23+3-
13546,Kepler-168 b,Kepler-168,1,0.0545,0.0,0.0,3.3480264410843716,2.7622576612127316,-2.126192753906205,2,0.0,0.0,0.0,89.38,0.0,0.0,,,,01+1-23+3-
13553,Kepler-368 c,Kepler-368,1,0.3115,0.0,0.0,7.82711344401066,4.3665632793858755,-2.862362644934813,2,0.0,0.0,0.0,89.95,0.0,0.0,,,,01+1-23+3-
13566,Kepler-449 b,Kepler-449,1,0.1047,0.0,0.0,4.2666058998202665,0.7807030640646468,-1.9579043219926473,2,0.0,0.28,-0.03,88.81,0.0,0.0,,,,023+3-
13579,Kepler-722 b,Kepler-722,1,0.0514,0.0,0.0,6.965537713694135,3.994051607025246,-2.666748716147141,2,0.0,0.0,0.0,89.38,0.0,0.0,,,,01+1-23+3-
13621,Kepler-84 e,Kepler-84,1,0.1784,0.0,0.0,6.737753827058486,4.0446980016490395,-2.7998380111759253,5,0.0,0.0,0.0,89.95,0.0,0.0,,,,01+1-23+3-
13622,Kepler-250 b,Kepler-250,1,0.0479,0.0,0.0,1.3409081172044468,0.9024008231089713,-0.6243855084983275,3,0.0,0.0,0.0,87.09,0.0,0.0,,,,01+1-23+3-
13626,Kepler-163 c,Kepler-163,1,0.1506,0.0,0.0,6.333770801905489,3.695882204330699,-2.6932633349448705,2,0.0,0.0,0.0,89.95,0.0,0.0,,,,01+1-23+3-
13632,Kepler-162 c,Kepler-162,1,0.1355,0.0,0.0,11.816038699770557,9.536013120778174,-5.606614433690433,2,0.0,0.0,0.0,88.24,0.0,0.0,,,,01+1-23+3-
13634,Kepler-179 c,Kepler-179,1,0.06375,0.0,0.0,6.524766110688228,2.7013038076938045,-1.9536593494877028,2,0.0,0.0,0.0,88.24,0.0,0.0,,,,01+1-23+3-
13638,Kepler-330 b,Kepler-330,1,0.0748,0.0,0.0,2.2707714334471496,1.1229451419221634,-0.8259450057898585,2,0.0,0.0,0.0,89.95,0.0,0.0,,,,01+1-23+3-
13646,Kepler-304 d,Kepler-304,1,0.0818,0.0,0.0,8.031791855515507,4.756037473190871,-3.0715236080588673,4,0.0,0.0,0.0,89.38,0.0,0.0,,,,01+1-23+3-
13648,Kepler-357 c,Kepler-357,1,0.1185,0.0,0.0,7.113330379636386,3.747939118562803,-2.560746591384425,3,0.0,0.0,0.0,89.38,0.0,0.0,,,,01+1-23+3-
13667,Kepler-155 b,Kepler-155,1,0.0529,0.002235,-0.002685,4.991480046489216,2.3324030725105835,-1.590480301719046,2,0.0,0.0,0.0,86.52,0.002,-0.37,,,,01+1-2
13695,Kepler-207 c,Kepler-207,1,0.0423,0.0,0.0,2.0377162167829024,1.7777523892733793,-1.1832866032546039,3,0.0,0.0,0.0,87.66,0.0,0.0,,,,01+1-23+3-
13702,Kepler-969 c,Kepler-969,1,0.0261,0.0,0.0,1.2889536871941012,1.2701903813451338,-0.7611834713391503,2,0.0,0.0,0.0,85.94,0.0,0.0,,,,01+1-23+3-
13703,Kepler-143 b,Kepler-143,1,0.124,0.0,0.0,5.885446774071247,3.359111806988987,-2.648715591160052,2,0.0,0.0,0.0,89.95,0.0,0.0,,,,01+1-23+3-
13704,Kepler-332 d,Kepler-332,1,0.1917,0.0,0.0,1.744039547338732,0.5401335851337983,-0.4383567221413802,3,0.0,0.0,0.0,89.38,0.0,0.0,,,,01+1-23+3-
13717,Kepler-216 b,Kepler-216,1,0.0785,0.0,0.0,5.265742765754897,2.493060651223879,-1.9286156311583844,2,0.0,0.0,0.0,85.37,0.0,0.0,,,,01+1-23+3-
13718,Kepler-266 b,Kepler-266,1,0.0702,0.0,0.0,7.180050820910341,4.375025551320429,-2.8217151553495015,2,0.0,0.0,0.0,89.38,0.0,0.0,,,,01+1-23+3-
13728,Kepler-170 b,Kepler-170,1,0.08,0.0,0.0,82.6,67.5,-62.4,2,0.0,0.0,0.0,87.66,0.0,0.0,,,,01+1-3+3-
13764,Kepler-169 e,Kepler-169,1,0.1065,0.0,0.0,7.23242560581171,3.49065923258211,-2.4787669588663412,5,0.0,0.0,0.0,87.66,0.0,0.0,,,,01+1-23+3-
13766,Kepler-213 b,Kepler-213,1,0.0356,0.0,0.0,1.9342230780868632,1.3195453980366276,-0.8733402208855721,2,0.0,0.0,0.0,89.95,0.0,0.0,,,,01+1-23+3-
13770,Kepler-393 b,Kepler-393,1,0.0939,0.0,0.0,2.943724876078284,2.637324369495751,-1.8081163699534308,2,0.0,0.0,0.0,88.24,0.0,0.0,,,,01+1-23+3-
13778,Kepler-431 d,Kepler-431,1,0.1054,0.0,0.0,1.9149764859381244,2.604198333993441,-1.4321766731498033,3,0.0,0.0,0.0,89.38,0.0,0.0,,,,01+1-23+3-
13787,Kepler-142 c,Kepler-142,1,0.054599999999999996,0.0,0.0,8.423904975674322,4.056949245291454,-2.6987682432579296,3,0.0,0.0,0.0,89.38,0.0,0.0,,,,01+1-23+3-
13788,Kepler-147 b,Kepler-147,1,0.1095,0.0,0.0,2.1396924721657617,1.5091092352678954,-0.9745763452932905,2,0.0,0.0,0.0,88.24,0.0,0.0,,,,01+1-23+3-
13789,Kepler-186 b,Kepler-186,1,0.0379,0.003035,-0.003035,1.3171459656449513,0.6102116477671611,-0.4422852342957623,5,0.0,0.0,0.0,89.95,0.0,0.0,,,,01+1-23+3-
13804,Kepler-401 b,Kepler-401,1,0.1183,0.0,0.0,4.368392909030482,2.7800508191390705,-2.457710672142767,3,0.0,0.0,0.0,88.81,0.0,0.0,,,,01+1-23+3-
13813,Kepler-1047 b,Kepler-1047,1,0.2855,0.0,0.0,5.531214058893995,2.8326324609645193,-2.236923480683846,2,0.0,0.0,0.0,89.95,0.0,0.0,,,,01+1-23+3-
13817,Kepler-388 b,Kepler-388,1,0.0362,0.0,0.0,0.6413912265771202,0.24680539436858884,-0.19681663566382662,2,0.0,0.0,0.0,88.81,0.0,0.0,,,,01+1-23+3-
13834,Kepler-378 c,Kepler-378,1,0.1826,0.0,0.0,0.4895208405267739,0.46231972811553823,-0.26010674044517396,2,0.0,0.0,0.0,89.95,0.0,0.0,,,,01+1-23+3-
13840,Kepler-152 b,Kepler-152,1,0.12735000000000002,0.0,0.0,10.578468274448355,4.395600515774406,-3.2233266534542953,2,0.0,0.0,0.0,89.38,0.0,0.0,,,,01+1-23+3-
13858,Kepler-246 c,Kepler-246,1,0.094,0.0,0.0,3.3767943055008196,2.1425896193112886,-1.3603279268375812,2,0.0,0.0,0.0,88.81,0.0,0.0,,,,01+1-23+3-
13862,Kepler-401 d,Kepler-401,1,0.645,0.0,0.0,6.645792058574092,3.246929909104078,-2.442693088055009,3,0.0,0.0,0.0,89.95,0.0,0.0,,,,01+1-23+3-
13880,Kepler-320 b,Kepler-320,1,0.083,0.0,0.0,1.5127897604830038,2.1097060295445482,-1.0847800001379564,2,0.0,0.0,0.0,89.38,0.0,0.0,,,,01+1-23+3-
13897,Kepler-209 b,Kepler-209,1,0.12005,0.0,0.0,7.492786415890092,3.0849593043493213,-2.1767236592807455,2,0.0,0.0,0.0,89.95,0.0,0.0,,,,01+1-23+3-
13907,Kepler-712 c,Kepler-712,1,0.6676,0.0,0.0,24.28480381104866,12.416275892508096,-8.88773148915676,2,0.0,0.0,0.0,89.95,0.0,0.0,,,,01+1-23+3-
13913,Kepler-937 b,Kepler-937,1,0.3212,0.0,0.0,12.588923666958744,10.495982749353926,-5.99510323927066,2,0.0,0.0,0.0,89.95,0.0,0.0,,,,01+1-23+3-
13928,Kepler-402 b,Kepler-402,1,0.0518,0.0,0.0,1.8354670651992182,1.609668102153501,-1.0330701874135086,4,0.0,0.0,0.0,86.52,0.0,0.0,,,,01+1-23+3-
13938,Kepler-133 b,Kepler-133,1,0.0791,0.0,0.0,4.646280507926304,2.540198002201631,-1.852671288505828,2,0.0,0.0,0.0,88.81,0.0,0.0,,,,01+1-23+3-
13939,Kepler-235 d,Kepler-235,1,0.1155,0.00329,-0.00349,5.269148618357486,2.2119045291911617,-1.6564109217805218,4,0.0,0.0,0.0,89.38,0.001,-0.066,,,,01+1-2
13940,Kepler-219 d,Kepler-219,1,0.27144999999999997,0.0,0.0,19.1,29.9,-17.7,3,0.0,0.0,0.0,89.95,0.0,0.0,,,,01+1-3+3-
13944,Kepler-308 b,Kepler-308,1,0.089,0.0,0.0,5.711710827332262,3.4398494964326707,-2.5075293904921008,2,0.0,0.0,0.0,89.38,0.0,0.0,,,,01+1-23+3-
13945,Kepler-339 c,Kepler-339,1,0.0686,0.0,0.0,7.3,7.8,-6.2,3,0.0,0.0,0.0,89.38,0.0,0.0,,,,01+1-3+3-
13946,Kepler-263 c,Kepler-263,1,0.2407,0.0,0.0,6.753979376936785,3.0982414285878583,-2.272057629242214,2,0.0,0.0,0.0,89.95,0.0,0.0,,,,01+1-23+3-
13947,Kepler-398 c,Kepler-398,1,0.0876,0.0,0.0,0.8534947496498344,0.3299660640022961,-0.26056525741887937,3,0.0,0.0,0.0,86.52,0.0,0.0,,,,01+1-23+3-
13979,Kepler-194 d,Kepler-194,1,0.2734,0.0,0.0,6.759429262847709,4.2837414304839,-2.8338141329424347,3,0.0,0.0,0.0,89.95,0.0,0.0,,,,01+1-23+3-
14019,Kepler-804 c,Kepler-804,1,0.0873,0.0,0.0,1.4046877243174696,0.8275140592005048,-0.5946265187204027,2,0.0,0.0,0.0,85.94,0.0,0.0,,,,01+1-23+3-
14031,Kepler-150 c,Kepler-150,1,0.07314999999999999,0.0,0.0,15.177184649251352,9.943796351461856,-6.530380801661215,5,0.0,0.0,0.0,88.24,0.0,0.0,,,,01+1-23+3-
14046,Kepler-201 b,Kepler-201,1,0.1758,0.0,0.0,8.25582330565284,3.6823568585944884,-2.602278023603617,2,0.0,0.0,0.0,87.66,0.0,0.0,,,,01+1-23+3-
14047,Kepler-251 c,Kepler-251,1,0.1245,0.0,0.0,12.40242109121284,8.606228333594451,-5.378012873130417,4,0.0,0.0,0.0,89.95,0.0,0.0,,,,01+1-23+3-
14053,Kepler-375 c,Kepler-375,1,0.1412,0.0,0.0,9.611941514443043,8.768459331363367,-4.549915468462564,2,0.0,0.0,0.0,86.52,0.0,0.0,,,,01+1-23+3-
14066,Kepler-265 d,Kepler-265,1,0.2444,0.0,0.0,5.925327135556122,3.1299103600289016,-2.2950373339669876,4,0.0,0.0,0.0,89.95,0.0,0.0,,,,01+1-23+3-
14080,Kepler-298 d,Kepler-298,1,0.3105,0.0,0.0,9.231708258221607,3.296013797328417,-2.4902462677992423,3,0.0,0.0,0.0,89.38,0.0,0.0,,,,01+1-23+3-
14081,Kepler-280 c,Kepler-280,1,0.0545,0.0,0.0,5.282649898440363,3.1079676308048594,-2.590245989210389,2,0.0,0.0,0.0,89.38,0.0,0.0,,,,01+1-23+3-
14082,Kepler-303 c,Kepler-303,1,0.058,0.0,0.0,1.4901056821076302,0.7705445278862171,-0.5370269376888543,2,0.0,0.0,0.0,89.95,0.0,0.0,,,,01+1-23+3-
14101,Kepler-265 c,Kepler-265,1,0.1315,0.0,0.0,6.806980068207245,3.379433205740403,-2.47355743576475,4,0.0,0.0,0.0,89.95,0.0,0.0,,,,01+1-23+3-
14109,Kepler-325 d,Kepler-325,1,0.2168,0.0,0.0,8.6739994100563,6.327126239544739,-3.922817731681894,3,0.0,0.0,0.0,89.38,0.0,0.0,,,,01+1-23+3-
14112,Kepler-238 c,Kepler-238,1,0.067,0.0,0.0,5.439216858798966,2.8269574261912798,-2.2015137969099583,5,0.0,0.0,0.0,81.93,0.0,0.0,,,,01+1-23+3-
14118,Kepler-198 d,Kepler-198,1,0.0231,0.0,0.0,2.459238856098969,1.9019622315195037,-1.2564037335967426,3,0.0,0.0,0.0,88.81,0.0,0.0,,,,01+1-23+3-
14119,Kepler-362 c,Kepler-362,1,0.2062,0.0,0.0,4.0869542522726645,2.4615437349307605,-1.9863905567295834,2,0.0,0.0,0.0,88.81,0.0,0.0,,,,01+1-23+3-
14120,Kepler-369 c,Kepler-369,1,0.0907,0.0,0.0,2.405193473781731,1.4468097088265202,-0.9050233255479021,2,0.0,0.0,0.0,88.81,0.0,0.0,,,,01+1-23+3-
14121,Kepler-395 c,Kepler-395,1,0.1691,0.0023,-0.0023,1.9884489003305907,1.151175077004117,-0.7967181001118244,2,0.0,0.0,0.0,88.81,0.002,-0.077,,,,01+1-2
14127,Kepler-120 b,Kepler-120,1,0.0561,0.00281,-0.00281,8.5,9.7,-7.5,2,0.0,0.0,0.0,89.38,0.0,0.0,,,,01+1-3+3-
14128,Kepler-264 c,Kepler-264,1,0.5785,0.0,0.0,14.926968239228911,12.368961453495325,-7.481443048714666,2,0.0,0.0,0.0,89.38,0.0,0.0,,,,01+1-23+3-
14129,Kepler-351 b,Kepler-351,1,0.2112,0.0,0.0,4.8,5.7,-4.7,3,0.0,0.0,0.0,89.95,0.0,0.0,,,,01+1-3+3-
14155,Kepler-1542 d,Kepler-1542,1,0.0616,0.0,0.0,0.9262589178330609,0.5259123686162714,-0.380313975427506,4,0.0,0.0,0.0,89.38,0.0,0.0,,,,01+1-23+3-
14159,Kepler-354 b,Kepler-354,1,0.0542,0.0,0.0,5.079778364280502,2.331423206695007,-1.383612735055888,3,0.0,0.0,0.0,87.09,0.0,0.0,,,,01+1-23+3-
14161,Kepler-298 c,Kepler-298,1,0.13805,0.0,0.0,6.079557836915249,2.1828026534960614,-1.640255940025643,3,0.0,0.0,0.0,89.38,0.0,0.0,,,,01+1-23+3-
14171,Kepler-363 b,Kepler-363,1,0.0494,0.0,0.0,2.954630619418185,2.0202145722486664,-1.3763372704851662,3,0.0,0.0,0.0,88.81,0.0,0.0,,,,01+1-23+3-
14189,Kepler-247 c,Kepler-247,1,0.084,0.0,0.0,21.931166931788788,10.00392744172444,-7.734866022086255,3,0.0,0.0,0.0,89.38,0.0,0.0,,,,01+1-23+3-
14198,Kepler-237 b,Kepler-237,1,0.0496,0.0,0.0,3.287686729113794,1.5481386358730918,-1.1492285324765272,2,0.0,0.0,0.0,89.95,0.0,0.0,,,,01+1-23+3-
14202,Kepler-384 b,Kepler-384,1,0.14584999999999998,0.0,0.0,1.4385928998284339,0.9809588147465917,-0.6586368454626744,2,0.0,0.0,0.0,89.95,0.0,0.0,,,,01+1-23+3-
14209,Kepler-163 b,Kepler-163,1,0.0771,0.0,0.0,1.0516277593502026,1.2348264904034996,-0.6611027656893501,2,0.0,0.0,0.0,89.38,0.0,0.0,,,,01+1-23+3-
14236,Kepler-218 b,Kepler-218,1,0.045950000000000005,0.0,0.0,3.6457275873641284,1.9773735056619812,-1.2932719691949197,3,0.0,0.0,0.0,81.93,0.0,0.0,,,,01+1-23+3-
14252,Kepler-653 c,Kepler-653,1,0.0187,0.0,0.0,0.36119279108928337,0.1849568973092648,-0.13327350272948174,2,0.0,0.0,0.0,85.94,0.0,0.0,,,,01+1-23+3-
14256,Kepler-524 c,Kepler-524,1,0.0302,0.0,0.0,1.0437737071324666,1.505600989936363,-0.697385358742785,2,0.0,0.0,0.0,83.65,0.0,0.0,,,,01+1-23+3-
14298,Kepler-117 b,Kepler-117,1,0.1473,0.0047,-0.0014,29.875,10.488,-10.488,2,0.0,0.0062,-0.0062,88.775,0.12,-0.12,,,,0
14301,Kepler-333 c,Kepler-333,1,0.1373,0.0,0.0,1.6865310239267726,0.658651862725558,-0.5114033090993808,2,0.0,0.0,0.0,88.81,0.0,0.0,,,,01+1-23+3-
14302,Kepler-150 e,Kepler-150,1,0.1902,0.0,0.0,9.678685230316928,5.440979409512435,-3.6958578968106996,5,0.0,0.0,0.0,88.24,0.0,0.0,,,,01+1-23+3-
14318,Kepler-275 d,Kepler-275,1,0.2294,0.0,0.0,10.612163453687154,6.250137059124539,-4.202483119617445,3,0.0,0.0,0.0,88.81,0.0,0.0,,,,01+1-23+3-
14319,Kepler-1154 c,Kepler-1154,1,0.0837,0.0,0.0,5.286842789326457,2.556375766565445,-2.0381666986045843,2,0.0,0.0,0.0,89.38,0.0,0.0,,,,01+1-23+3-
14335,Kepler-390 c,Kepler-390,1,0.1006,0.0,0.0,0.4330917279065053,0.11051841567936571,-0.09616136622828642,2,0.0,0.0,0.0,89.38,0.0,0.0,,,,01+1-23+3-
14336,Kepler-120 c,Kepler-120,1,0.0898,0.0045,-0.0045,3.7820708740487636,2.187980247829137,-1.4578489311933653,2,0.0,0.0,0.0,89.95,0.0,0.0,,,,01+1-23+3-
14344,Kepler-272 d,Kepler-272,1,0.08885,0.0,0.0,5.242834775668812,3.961133449485817,-3.228480940097444,3,0.0,0.0,0.0,89.38,0.0,0.0,,,,01+1-23+3-
14347,Kepler-371 b,Kepler-371,1,0.2085,0.0,0.0,4.281349510940112,2.5036203878634575,-2.044642680234019,2,0.0,0.0,0.0,89.38,0.0,0.0,,,,01+1-23+3-
14366,Kepler-366 c,Kepler-366,1,0.1089,0.0,0.0,4.362724473861863,2.7298122996252445,-2.382043087219639,2,0.0,0.0,0.0,89.38,0.0,0.0,,,,01+1-23+3-
14370,Kepler-539 b,Kepler-539,1,0.4899,0.0067,-0.0067,308.2951,92.1707,-92.1707,2,0.0,0.0,0.0,89.95,0.086,-0.086,,,,01+1-
14407,Kepler-162 b,Kepler-162,1,0.068,0.0,0.0,2.153659103675314,2.1240607431998457,-1.3072710885269734,2,0.0,0.0,0.0,89.95,0.0,0.0,,,,01+1-23+3-
14408,Kepler-237 c,Kepler-237,1,0.0712,0.0,0.0,6.024303474435827,2.141936082872226,-1.5107602262745568,2,0.0,0.0,0.0,88.81,0.0,0.0,,,,01+1-23+3-
14413,Kepler-342 c,Kepler-342,1,0.1837,0.0,0.0,4.235174112142449,2.3900353986336693,-1.7729169445801456,4,0.0,0.0,0.0,89.95,0.0,0.0,,,,01+1-23+3-
14414,Kepler-346 c,Kepler-346,1,0.1658,0.0,0.0,12.221790259086648,10.421818686700979,-6.051273228845579,2,0.0,0.0,0.0,89.38,0.0,0.0,,,,01+1-23+3-
14423,Kepler-262 c,Kepler-262,1,0.1515,0.0,0.0,4.19878962593192,2.5163001982292093,-2.135151744575458,2,0.0,0.0,0.0,89.95,0.0,0.0,,,,01+1-23+3-
14430,Kepler-29 b,Kepler-29,1,0.092,0.0,0.0,5.0,1.455,-1.385,2,0.0,0.0,0.0,62.165,0.45,-0.23,,,,01+1-
14431,Kepler-79 e,Kepler-79,1,0.379,0.005,-0.005,4.1,1.0,-1.0,4,0.0,0.044,-0.005,89.88,0.02,-0.02,,,,0
14435,Kepler-270 b,Kepler-270,1,0.1045,0.0,0.0,4.526108500184167,2.675853164041131,-2.1716531810153787,2,0.0,0.0,0.0,88.81,0.0,0.0,,,,01+1-23+3-
14438,Kepler-259 b,Kepler-259,1,0.0785,0.0,0.0,8.525068159451708,5.8876863952059075,-3.537059845945495,2,0.0,0.0,0.0,88.24,0.0,0.0,,,,01+1-23+3-
14451,EPIC 212737443 b,EPIC 212737443,1,0.098,0.004,-0.004,7.37622998065446,1.9574562030013487,-1.6671542353531983,2,0.2,0.2,-0.2,89.071,0.161,-0.161,,,,02
14454,Kepler-115 c,Kepler-115,1,0.08515,0.0,0.0,7.369847933171615,2.902688428942289,-2.176497387791022,2,0.0,0.0,0.0,89.38,0.0,0.0,,,,01+1-23+3-
14459,Kepler-228 d,Kepler-228,1,0.0992,0.0,0.0,17.57965315283271,15.113866856614155,-8.98607627054242,3,0.0,0.0,0.0,89.38,0.0,0.0,,,,01+1-23+3-
14460,Kepler-112 c,Kepler-112,1,0.1678,0.0,0.0,8.083454534770901,5.936586897219328,-3.554339077191293,2,0.0,0.0,0.0,89.38,0.0,0.0,,,,01+1-23+3-
14463,Kepler-195 c,Kepler-195,1,0.19705,0.0,0.0,4.272962545659685,2.3078900249276266,-1.6698985313904946,2,0.0,0.0,0.0,89.38,0.0,0.0,,,,01+1-23+3-
14472,Kepler-206 d,Kepler-206,1,0.1595,0.0,0.0,1.1899351130715412,0.7664556473756599,-0.5104625150139864,3,0.0,0.0,0.0,89.38,0.0,0.0,,,,01+1-23+3-
14478,Kepler-199 c,Kepler-199,1,0.3211,0.0,0.0,15.874730305999028,11.639556428404633,-6.950282492637381,2,0.0,0.0,0.0,89.95,0.0,0.0,,,,01+1-23+3-
14500,Kepler-172 d,Kepler-172,1,0.1132,0.0,0.0,6.156784064722631,2.9040244364159165,-2.309287814892275,4,0.0,0.0,0.0,88.81,0.0,0.0,,,,01+1-23+3-
14506,Kepler-332 b,Kepler-332,1,0.07025,0.0,0.0,2.138982594204597,2.193507472647773,-1.3652338436004308,3,0.0,0.0,0.0,89.95,0.0,0.0,,,,01+1-23+3-
14542,Kepler-247 d,Kepler-247,1,0.1405,0.0,0.0,23.84395200220715,11.769151538651474,-8.690186151920697,3,0.0,0.0,0.0,88.24,0.0,0.0,,,,01+1-23+3-
14548,Kepler-379 c,Kepler-379,1,0.31905,0.0,0.0,6.1523840048577245,2.8697592189295626,-2.3618483653523903,2,0.0,0.0,0.0,89.95,0.0,0.0,,,,01+1-23+3-
14554,Kepler-320 c,Kepler-320,1,0.1379,0.0,0.0,2.659475323865756,2.9784921979153873,-1.8761510205587737,2,0.0,0.0,0.0,87.66,0.0,0.0,,,,01+1-23+3-
14568,Kepler-1388 e,Kepler-1388,1,0.1793,0.0,0.0,5.429849684395995,2.1028118582313358,-1.3457041305838215,4,0.0,0.0,0.0,89.95,0.0,0.0,,,,01+1-23+3-
14591,Kepler-257 c,Kepler-257,1,0.0656,0.0,0.0,18.920989655640284,20.013934441791505,-12.44170069027905,3,0.0,0.0,0.0,89.38,0.0,0.0,,,,01+1-23+3-
14592,Kepler-133 c,Kepler-133,1,0.1952,0.0,0.0,9.189511957146461,5.103612846636569,-3.435804446427655,2,0.0,0.0,0.0,88.24,0.0,0.0,,,,01+1-23+3-
14607,Kepler-193 c,Kepler-193,1,0.2861,0.0,0.0,8.842511155415306,6.7553773191656905,-3.789205236395447,2,0.0,0.0,0.0,89.95,0.0,0.0,,,,01+1-23+3-
14611,Kepler-1388 b,Kepler-1388,1,0.085,0.0,0.0,5.934983734789938,2.27187582886555,-1.6534457476583793,4,0.0,0.0,0.0,89.95,0.0,0.0,,,,01+1-23+3-
14618,Kepler-770 b,Kepler-770,1,0.1302,0.0,0.0,6.262228493554852,2.8891169245822867,-2.1797669522038046,3,0.0,0.0,0.0,89.95,0.0,0.0,,,,01+1-23+3-
14620,Kepler-79 b,Kepler-79,1,0.1143,0.002,-0.002,12.5,7.4,-6.0,4,0.0,0.012,-0.006,89.95,0.07,-0.09,,,,0
14645,Kepler-150 d,Kepler-150,1,0.1045,0.0,0.0,8.89041579651359,4.82901940521981,-3.148461817397746,5,0.0,0.0,0.0,89.95,0.0,0.0,,,,01+1-23+3-
14647,Kepler-337 b,Kepler-337,1,0.04325,0.0,0.0,2.3263180552099154,1.5701623293731646,-1.0959259023124674,2,0.0,0.0,0.0,86.52,0.0,0.0,,,,01+1-23+3-
14664,Kepler-209 c,Kepler-209,1,0.22675,0.0,0.0,11.875531344560176,5.548263187229697,-4.058632815459945,2,0.0,0.0,0.0,89.95,0.0,0.0,,,,01+1-23+3-
14693,Kepler-356 b,Kepler-356,1,0.055749999999999994,0.0,0.0,3.142711951342768,1.7763872808619605,-1.1885773975010763,2,0.0,0.0,0.0,89.38,0.0,0.0,,,,01+1-23+3-
14704,Kepler-349 c,Kepler-349,1,0.10455,0.0,0.0,5.038467285736392,2.7186001577070664,-2.0587980654029177,2,0.0,0.0,0.0,89.95,0.0,0.0,,,,01+1-23+3-
14722,Kepler-140 c,Kepler-140,1,0.4159,0.0,0.0,3.8270354697885476,1.9288036936028026,-1.3833930713031726,2,0.0,0.0,0.0,89.95,0.0,0.0,,,,01+1-23+3-
14723,Kepler-348 c,Kepler-348,1,0.139,0.0,0.0,1.2112564612875676,0.9286131867918022,-0.6062349716341852,2,0.0,0.0,0.0,88.81,0.0,0.0,,,,01+1-23+3-
14725,Kepler-1464 b,Kepler-1464,1,0.1803,0.0,0.0,3.1536022343364265,2.564781787889801,-1.8546283978115456,2,0.0,0.0,0.0,89.95,0.0,0.0,,,,01+1-23+3-
