,pl_name,hostname,default_flag,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,sy_pnum,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbincl,pl_orbinclerr1,pl_orbinclerr2,pl_trueobliq,pl_trueobliqerr1,pl_trueobliqerr2,flag
87,Kepler-200 b,Kepler-200,1,0.08310000000000001,0.0,0.0,6.650821304197251,3.849204534712518,-2.7460989397636375,2,0.0,0.0,0.0,83.08,0.0,0.0,,,,01+1-23+3-
88,Kepler-243 b,Kepler-243,1,0.0609,0.0,0.0,7.040585377906399,3.0178038674933463,-2.276618779986869,2,0.0,0.0,0.0,89.95,0.0,0.0,,,,01+1-23+3-
90,Kepler-254 b,Kepler-254,1,0.0629,0.0,0.0,15.175931254208226,12.118693227645618,-7.067223863680086,3,0.0,0.0,0.0,88.81,0.0,0.0,,,,01+1-23+3-
91,Kepler-172 c,Kepler-172,1,0.0652,0.0,0.0,6.78737661933825,3.668241260416586,-2.4754771608614012,4,0.0,0.0,0.0,89.95,0.0,0.0,,,,01+1-23+3-
92,Kepler-299 c,Kepler-299,1,0.07105,0.0,0.0,5.305357268742519,2.837857123991194,-2.209300136962313,4,0.0,0.0,0.0,87.09,0.0,0.0,,,,01+1-23+3-
93,Kepler-278 c,Kepler-278,1,0.2938,0.0,0.0,13.005694572234754,3.485872347848611,-3.2647862561847827,2,0.0,0.19,-0.12,89.38,0.0,0.0,,,,023+3-
94,Kepler-339 d,Kepler-339,1,0.0903,0.0,0.0,14.7,14.1,-10.0,3,0.0,0.0,0.0,89.38,0.0,0.0,,,,01+1-3+3-
96,Kepler-399 b,Kepler-399,1,0.1034,0.0,0.0,0.9160624867586697,0.8835763049678851,-0.5050521971450359,3,0.0,0.0,0.0,89.95,0.0,0.0,,,,01+1-23+3-
98,HD 207832 c,HD 207832,1,2.112,0.087,-0.045,232.0159,57.2094,-15.8915,2,0.27,0.22,-0.1,90.0,0.0,0.0,,,,03
106,K2-133 e,K2-133,1,0.1346,0.0011,-0.0011,4.377907694208952,2.478012279121325,-1.5175296017146285,4,0.15319315421743498,0.0,0.0,89.164,0.012,-0.01,,,,012
107,K2-133 d,K2-133,1,0.075935,0.002795,-0.0028,5.092778042763824,2.1925302582016863,-1.2228455665696556,4,0.15319315421743498,0.0,0.0,89.46000000000001,0.125,-0.07,,,,012
111,K2-148 b,K2-148,1,0.0454,0.0014,-0.0014,0.9243203493736968,0.6976809477501501,-0.4132924901115045,3,0.20543615100312596,0.0,0.0,90.0,0.0,0.0,,,,0123
114,TOI-2096 b,TOI-2096,1,0.025,0.001,-0.001,2.893173240551561,1.375436776898752,-0.9803906434191867,2,0.15,0.27,-0.12,89.24,0.49,-0.49,,,,02
118,HD 213885 c,HD 213885,1,0.056798,0.00044,-0.00032,19.95,1.38,-1.36,2,0.0,0.0,0.0,90.0,0.0,0.0,,,,01+1-3
120,TOI-2525 b,TOI-2525,1,0.1511,0.002,-0.002,26.69759,1.58914,-1.58914,2,0.17,0.011,-0.01,89.5,0.07,-0.07,,,,0
131,K2-155 c,K2-155,1,0.0933,0.00315,-0.0031000000000000003,6.501737242011735,3.302032099823034,-2.3509311053511857,3,0.20543615100312596,0.0,0.0,88.93,0.755,-0.8400000000000001,,,,012
132,K2-148 c,K2-148,1,0.0616,0.0019,-0.0019,2.2235464074080324,1.3287353772007662,-0.9538819244258916,3,0.20543615100312596,0.0,0.0,90.0,0.0,0.0,,,,0123
144,Teegarden's Star b,Teegarden's Star,1,0.02555,0.0008,-0.0009,1.105,0.125,-0.11499999999999999,3,0.015,0.1,-0.01,90.0,0.0,0.0,,,,03
145,Teegarden's Star c,Teegarden's Star,1,0.044899999999999995,0.00145,-0.0015500000000000002,1.08,0.15000000000000002,-0.14,3,0.02,0.115,-0.015,90.0,0.0,0.0,,,,03
146,TOI-1347 b,TOI-1347,1,,,,11.1,1.2,-1.2,2,0.0,0.0,0.0,79.5,0.7,-0.7,,,,01+1-
147,TOI-1347 c,TOI-1347,1,,,,6.4,0.0,0.0,2,0.0,0.0,0.0,87.5,0.4,-0.4,,,,01+1-2+2-
148,LHS 1140 b,LHS 1140,1,0.0941,0.00215,-0.00215,6.515000000000001,0.675,-0.665,2,0.078,0.0,0.0,89.89,0.05,-0.04,,,,01+1-
149,LHS 1140 c,LHS 1140,1,0.027,0.00054,-0.00054,1.81,0.17,-0.16,2,0.274,0.0,0.0,89.9165,0.06,-0.09,,,,01+1-
161,55 Cnc b,55 Cnc,1,0.1144,0.0006,-0.0006,262.92975,7.311770000000001,-7.311770000000001,5,0.0094,0.008,-0.008,89.86500000000001,24.49,-24.54,,,,0
169,55 Cnc c,55 Cnc,1,0.239,0.0013,-0.0013,54.029830000000004,2.320335,-2.288335,5,0.0615,0.031,-0.03,89.86500000000001,24.49,-24.54,,,,0
186,HD 213885 b,HD 213885,1,0.02012,0.00015,-0.00012,8.83,0.66,-0.65,2,0.0,0.0,0.0,80.09,0.62,-0.5,,,,01+1-
191,K2-199 b,K2-199,1,0.038349999999999995,0.00035,-0.00035,6.9,1.8,-1.8,2,0.02,0.03,-0.02,87.991,1.3425,-2.392,,,,0
192,WASP-84 b,WASP-84,1,0.07730000000000001,0.00145,-0.00145,220.2825,13.031030000000001,-12.7132,2,0.0,0.0,0.0,88.368,0.05,-0.05,17.3,7.7,-7.7,01+1-
200,55 Cnc d,55 Cnc,1,5.5215,0.1,-0.1,1219.6235000000001,103.29455,-63.56355,5,0.0965,0.025,-0.025,89.86500000000001,24.49,-24.54,,,,0
205,55 Cnc e,55 Cnc,1,0.015691,9e-05,-9e-05,8.09479,0.37,-0.35,5,0.045,0.034,-0.03,85.4,1.85,-1.55,,,,0
225,55 Cnc f,55 Cnc,1,0.775,0.005,-0.005,46.87969,3.814,-2.98759,5,0.142,0.075,-0.066,89.86500000000001,24.49,-24.54,,,,0
228,HD 158259 e,HD 158259,1,,,,6.08,0.94,-1.03,5,0.12200879700142936,0.0,0.0,90.0,0.0,0.0,,,,013
230,TOI-561 b,TOI-561,1,0.0106,0.000115,-0.000115,2.12,0.295,-0.295,4,0.0,0.0,0.0,87.2,1.9,-2.1,,,,01+1-
232,TOI-836 c,TOI-836,1,0.075,0.0016,-0.0016,9.6,2.7,-2.5,2,0.078,0.056,-0.056,88.7,1.5,-1.5,,,,0
233,TOI-431 b,TOI-431,1,0.0113,0.0002,-0.0003,3.07,0.35,-0.35,3,0.0,0.0,0.0,84.3,1.1,-1.3,,,,01+1-
234,TOI-238 b,TOI-238,1,0.02119,0.00039000000000000005,-0.00039000000000000005,3.4,0.46,-0.46,2,0.18,0.0,0.0,85.19,2.21,-3.42,,,,01+1-
236,HD 158259 f,HD 158259,1,,,,6.14,1.31,-1.37,5,0.12200879700142936,0.0,0.0,90.0,0.0,0.0,,,,013
237,Kepler-93 c,Kepler-93,1,,,,1827.7775,0.0,0.0,2,0.31066330191540814,0.0,0.0,90.0,0.0,0.0,,,,012+2-3
239,HIP 97166 c,HIP 97166,1,0.124,0.002,-0.002,9.9,1.8,-1.8,2,0.25,0.0,0.0,90.0,0.0,0.0,,,,01+1-3
245,TOI-1064 b,TOI-1064,1,0.06152,0.00086,-0.00089,13.5,1.7,-1.8,2,0.047,0.038,-0.03,87.709,0.083,-0.097,,,,0
249,TOI-1064 c,TOI-1064,1,0.09429,0.00132,-0.00136,2.5,1.8,-2.0,2,0.088,0.081,-0.064,88.455,0.058,-0.056,,,,0
250,TOI-561 d,TOI-561,1,0.158,0.002,-0.002,12.15,1.1,-1.1,4,0.0865,0.059,-0.041999999999999996,89.47,0.245,-0.16,,,,0
265,Kepler-68 b,Kepler-68,1,0.06175,0.000495,-0.000495,7.84,1.58461,-1.58461,4,0.0,0.13,-0.02,88.765,0.9,-0.9,,,,0
269,Kepler-93 b,Kepler-93,1,0.05315,0.001325,-0.001325,3.9099999999999997,0.7639800000000001,-0.7639800000000001,2,0.0,0.0,0.0,86.52,0.044,-0.044,,,,01+1-
270,TOI-1670 b,TOI-1670,1,0.103,0.002,-0.002,41.31769,0.0,0.0,2,0.59,0.17,-0.26,86.87,1.16,-1.07,,,,02+2-
272,TOI-216.02,TOI-216,1,0.1293,0.0067,-0.0051,24.37594,10.31783,-7.31783,2,0.14600000000000002,0.031,-0.0125,88.364,0.042,-0.068,,,,0
273,TOI-700 e,TOI-700,1,0.134,0.0022,-0.0022,0.7597266613237118,0.7145699224376957,-0.41386324618990916,4,0.059,0.057,-0.042,89.6,0.21,-0.16,,,,02
274,K2-19 c,K2-19,1,0.1001,0.0029,-0.0029,13.350000000000001,5.05,-2.0999999999999996,3,0.0915,0.15649999999999997,-0.0165,89.044,0.14,-0.41,,,,0
278,HD 40307 b,HD 40307,1,0.0475,0.0011,-0.0011,4.0,0.8,-0.7,5,0.1964,0.0970935,-0.10709350000000001,90.0,0.0,0.0,,,,03
280,HD 40307 d,HD 40307,1,0.134,0.0029,-0.0029,9.5,1.7,-1.5,5,0.07,0.07257,-0.052570000000000006,90.0,0.0,0.0,,,,03
281,HD 40307 g,HD 40307,1,0.60345,0.017480000000000002,-0.016980000000000002,7.1,2.6,-2.6,5,0.25525,0.21065,-0.20065,90.0,0.0,0.0,,,,03
282,LTT 1445 A b,LTT 1445 A,1,0.03807,0.00068,-0.00071,2.535,0.98,-1.175,2,0.19,0.35,-0.14,89.4,0.41,-0.46,,,,0
288,HD 63433 c,HD 63433,1,0.1453,0.00675,-0.0089,7.586789344457915,2.0707340428695096,-1.7243593503199417,3,0.105,0.33,-0.14,89.147,0.069,-0.2,,,,02
289,LTT 3780 b,LTT 3780,1,0.01203,0.00028,-0.00029,2.465,0.24,-0.235,2,0.016,0.051,-0.032,86.1,0.92,-0.68,,,,0
296,TOI-1130 b,TOI-1130,1,0.044255,0.000355,-0.00037,19.28,0.97,-0.97,2,0.22,0.11,-0.11,87.98,0.86,-0.46,,,,0
302,K2-19 b,K2-19,1,0.0762,0.0022,-0.0022,38.2,7.15,-6.95,3,0.023,0.082,-0.03,89.4225,0.405,-0.505,,,,0
306,LTT 3780 c,LTT 3780,1,0.0762,0.0018,-0.0018,7.529999999999999,0.6599999999999999,-0.64,2,0.045,0.051000000000000004,-0.041,89.13,0.29,-0.175,,,,0
325,TOI-836 b,TOI-836,1,0.0422,0.00093,-0.00093,4.53,0.92,-0.86,2,0.053,0.042,-0.042,87.57,0.44,-0.44,,,,0
326,TOI-431 c,TOI-431,1,0.052,0.001,-0.001,2.83,0.41,-0.34,3,0.0,0.0,0.0,86.35,0.04,-0.09,,,,01+1-
329,TOI-238 c,TOI-238,1,0.0749,0.0013,-0.0013,6.7,1.1,-1.1,2,0.36,0.0,0.0,87.938,0.089,-0.089,,,,01+1-
332,TOI-561 c,TOI-561,1,0.08860000000000001,0.001,-0.001,6.0,0.855,-0.855,4,0.045,0.067,-0.042,89.53,0.32,-0.39,,,,0
340,TOI-431 d,TOI-431,1,0.098,0.002,-0.002,9.9,1.53,-1.49,3,0.0,0.0,0.0,89.7,0.2,-0.2,,,,01+1-
341,TOI-561 e,TOI-561,1,0.328,0.003,-0.003,13.6,1.4,-1.4,4,0.07,0.0545,-0.046,89.775,0.135,-0.09,,,,0
345,K2-198 b,K2-198,1,,,,21.410816086812474,7.311764599822297,-6.532736588889367,3,0.20543615100312596,0.0,0.0,89.397,0.4,-0.595,,,,012
350,KOI-94 b,KOI-94,1,0.0488,0.00067,-0.00067,8.128475,4.20182,-4.20182,4,0.0,0.17,-0.17,86.23,0.57,-0.57,,,,0
353,KOI-94 d,KOI-94,1,0.1607,0.0022,-0.0022,69.000915,9.83432,-7.88432,4,0.0,0.038,-0.038,89.9005,0.12,-0.12,,,,0
359,LTT 1445 A c,LTT 1445 A,1,0.02661,0.00047,-0.00049,1.54,0.2,-0.19,2,0.223,0.0,0.0,87.43,0.18,-0.29,,,,01+1-
364,WASP-53 b,WASP-53,1,0.04101,0.00083,-0.00091,677.61356,29.24036,-29.87602,2,0.03,0.0,0.0,87.08,0.16,-0.15,,,,01+1-
368,HD 158259 d,HD 158259,1,,,,5.41,0.74,-0.71,5,0.12200879700142936,0.0,0.0,90.0,0.0,0.0,,,,013
370,TOI-5398 c,TOI-5398,1,0.057,0.003,-0.003,11.8,4.8,-4.7,2,0.14,0.0,0.0,88.4,0.0,0.0,,,,01+1-3+3-
374,HD 108236 d,HD 108236,1,0.11025,0.00315,-0.00315,7.6240986791093714,1.9676840186096047,-1.6900260791432524,5,0.17,0.3,-0.12,89.22,0.45,-0.38,,,,02
375,HD 108236 e,HD 108236,1,0.13835,0.0037,-0.0036,10.762783474688362,2.741480684617793,-2.434057459082778,5,0.2,0.3,-0.13,89.32,0.42,-0.3,,,,02
376,HD 108236 b,HD 108236,1,0.046085,0.00133,-0.00129,3.9694273910535127,1.4687537463185496,-1.529035854047251,5,0.2,0.3,-0.14,87.88,1.3,-0.87,,,,02
377,L 98-59 c,L 98-59,1,0.0317,0.0011,-0.0012,2.42,0.35,-0.34,4,0.09,0.045,-0.058,88.11,0.36,-0.16,,,,0
378,HD 158259 b,HD 158259,1,,,,2.22,0.39,-0.45,5,0.12200879700142936,0.0,0.0,90.0,0.0,0.0,,,,013
388,TOI-216.01,TOI-216,1,0.2069,0.0107,-0.0082,188.99195500000002,88.178285,-53.178285,2,0.016800000000000002,0.01985,-0.0106,89.83,0.11,-0.12,,,,0
391,WASP-132 c,WASP-132,1,0.0182,0.0003,-0.0003,37.35,0.0,0.0,2,0.13,0.2,-0.09,86.64,1.12,-3.52,,,,02+2-
395,Kepler-396 c,Kepler-396,1,0.3685,0.0,0.0,17.9,2.8,-1.3,2,0.0,0.0,0.0,89.62,0.02,-0.02,,,,01+1-
405,HD 110113 c,HD 110113,1,0.068,0.001,-0.002,10.5,1.2,-1.2,2,0.045,0.079,-0.038,90.0,0.0,0.0,,,,03
416,Kepler-396 b,Kepler-396,1,0.2277,0.0,0.0,75.5,11.8,-5.8,2,0.0,0.0,0.0,89.95,0.0,0.0,,,,01+1-3+3-
418,TOI-815 b,TOI-815,1,0.0903,0.0018,-0.0019,7.6,1.5,-1.4,2,0.2,0.0,0.0,89.36,0.17,-0.14,,,,01+1-
420,TOI-815 c,TOI-815,1,0.193,0.004,-0.004,23.5,2.4,-2.4,2,0.22,0.0,0.0,89.107,0.026,-0.026,,,,01+1-
423,TOI-776 b,TOI-776,1,0.0652,0.0015,-0.0015,4.0,0.9,-0.9,2,0.06,0.03,-0.02,89.65,0.22,-0.37,,,,0
424,TOI-776 c,TOI-776,1,0.1,0.0024,-0.0024,5.3,1.8,-1.8,2,0.04,0.02,-0.01,89.51,0.25,-0.21,,,,0
427,K2-199 c,K2-199,1,0.0665,0.0006000000000000001,-0.0006000000000000001,12.4,2.3,-2.3,2,0.03,0.06,-0.03,88.893,0.787,-1.251,,,,0
428,K2-233 c,K2-233,1,0.06676499999999999,0.00054,-0.00054,12.81,0.0,0.0,3,0.1001,0.0,0.0,89.275,0.45499999999999996,-0.435,,,,01+1-2+2-
429,KOI-94 e,KOI-94,1,0.2906,0.004,-0.004,13.0,8.15746,-8.15746,4,0.0,0.23,-0.23,89.76,0.099,-0.097,,,,0
442,KELT-6 b,KELT-6,1,0.08,0.001,-0.001,140.74043,10.170385,-10.329385,2,0.128,0.11,-0.1,88.81,0.79,-0.91,,,,0
449,K2-233 b,K2-233,1,0.033125,0.00027,-0.00027,11.26,0.0,0.0,3,0.0395,0.048,-0.029,89.045,0.6599999999999999,-0.82,,,,02+2-
450,K2-266 c,K2-266,1,0.0679,0.0011,-0.0011,0.29013,0.17008,-0.17008,4,0.042,0.043,-0.03,88.28,0.81,-0.41,,,,0
453,WASP-8 c,WASP-8,1,5.28,0.63,-0.34,3003.37,718.27,-330.53,2,0.0,0.0,0.0,90.0,0.0,0.0,,,,03
463,XO-2 S c,XO-2 S,1,0.4756,0.0087,-0.0087,435.409,16.844,-16.844,3,0.1528,0.0094,-0.0098,90.0,0.0,0.0,,,,03
465,HAT-P-13 b,HAT-P-13,1,0.0429,0.0006399999999999999,-0.0012,283.18653,9.37595,-10.647034999999999,2,0.0133,0.0045,-0.0044,83.4,0.6,-0.6,,,,0
466,HAT-P-13 c,HAT-P-13,1,1.2229999999999999,0.019,-0.026500000000000003,4643.39815,146.2009,-152.5542,2,0.6585,0.00375,-0.00375,90.0,0.0,0.0,,,,03
476,WASP-8 b,WASP-8,1,0.0801,0.00145,-0.0015500000000000002,711.9392,30.19385,-33.8483,2,0.3057,0.0034,-0.0031999999999999997,88.55,0.15,-0.17,,,,0
477,XO-2 S b,XO-2 S,1,0.13219999999999998,0.00125,-0.00125,82.47540000000001,8.5811,-8.5811,3,0.18,0.037500000000000006,-0.037500000000000006,90.0,0.0,0.0,,,,03
479,XO-2 N b,XO-2 N,1,0.03673,0.00064,-0.00064,184.18248499999999,10.488389999999999,-12.553875,3,0.006,0.038,-0.022,88.01,0.51,-0.545,27.0,12.0,-27.0,0
494,TIC 139270665 b,TIC 139270665,1,0.163,0.0027,-0.0033,147.15455,14.62011,-14.62011,2,0.105,0.053,-0.05,89.76,0.17,-0.23,,,,0
495,TIC 139270665 c,TIC 139270665,1,2.0,0.93,-0.31,1554.18091,209.76675,-117.59651,2,0.566,0.12,-0.069,90.0,0.0,0.0,,,,03
498,HD 108236 c,HD 108236,1,0.06355,0.0018,-0.0018,5.30757531797069,1.7248968021320064,-1.1352093977057143,5,0.18,0.34,-0.14,88.72,0.82,-0.74,,,,02
501,HD 108236 f,HD 108236,1,0.1758,0.0041,-0.0038,5.0611079634115805,1.6285072013273467,-1.04009971912145,5,0.051,0.036,-0.034,88.963,0.042,-0.042,,,,02
504,LP 791-18 b,LP 791-18,1,0.009735,0.00022,-0.000235,1.6367742608254652,0.7800164816584796,-0.5601784268338084,3,0.0,0.0,0.0,87.83500000000001,1.47,-2.9250000000000003,,,,01+1-2
507,WASP-126 c,WASP-126,1,,,,64.2,24.6,-24.6,2,0.05,0.0,0.0,85.5,0.0,0.0,,,,01+1-3+3-
509,HAT-P-17 c,HAT-P-17,1,4.67,0.14,-0.14,915.3504,57.207,-47.672,2,0.295,0.099,-0.067,90.0,0.0,0.0,,,,03
517,HD 219134 f,HD 219134,1,0.14574,0.0017,-0.0016,7.72323,0.73101,-0.69922,6,0.072,0.0625,-0.049,90.0,0.0,0.0,,,,03
519,K2-233 d,K2-233,1,0.15247,0.00123,-0.0012599999999999998,21.14,0.0,0.0,3,0.09995,0.0,0.0,89.35,0.12,-0.11,,,,01+1-2+2-
522,HAT-P-44 b,HAT-P-44,1,0.0507,0.0007,-0.0007,111.871,9.217,-9.217,2,0.044,0.052,-0.052,89.1,0.4,-0.4,,,,0
526,TOI-700 c,TOI-700,1,0.0929,0.0015,-0.0015,7.500230109497042,2.0877327119228246,-1.7726467004977033,4,0.07300000000000001,0.07250000000000001,-0.052500000000000005,88.884,0.0815,-0.1,,,,02
527,HD 86226 c,HD 86226,1,0.049,0.001,-0.001,7.25,1.19,-1.12,2,0.075,0.065,-0.048,86.45,0.26,-0.16,,,,0
530,TOI-421 b,TOI-421,1,0.056,0.0018,-0.0018,7.17,0.66,-0.66,2,0.163,0.082,-0.071,85.68,0.36,-0.46,,,,0
534,TOI-125 b,TOI-125,1,0.05198,0.0008799999999999999,-0.0007949999999999999,9.5,0.88,-0.88,3,0.194,0.041,-0.036,88.92,0.71,-0.6,,,,0
540,Kepler-18 b,Kepler-18,1,0.0434,0.0006,-0.0006,9.82555,3.653135,-3.653135,3,0.0,0.0,0.0,84.86,0.26,-0.26,,,,01+1-
544,Kepler-18 d,Kepler-18,1,0.1136,0.0017,-0.0017,16.049999999999997,1.9,-2.8,3,0.0,0.0,0.0,89.56,0.1,-0.1,,,,01+1-
572,HAT-P-2 b,HAT-P-2,1,0.06795000000000001,0.00081,-0.00081,2828.6,81.04705,-81.04705,2,0.513265,0.0025,-0.0023,86.72,1.0,-0.87,,,,0
573,K2-24 c,K2-24,1,0.2471,0.0041,-0.0041,26.0,5.8,-6.1,2,0.0,0.0,0.0,89.569,0.26,-0.21,,,,01+1-
574,K2-24 b,K2-24,1,0.1542,0.0026,-0.0026,19.8,4.5,-4.4,2,0.0,0.01,-0.01,88.95,0.62,-0.62,,,,0
577,TOI-700 d,TOI-700,1,0.1633,0.0027,-0.0027,1.533476026088902,0.4826524413117457,-0.38150040568137866,4,0.042,0.054,-0.03,89.79,0.14,-0.12,,,,02
580,WASP-132 b,WASP-132,1,0.067,0.001,-0.001,130.3103,9.5349,-9.5349,2,0.035,0.15,-0.05,89.6,0.3,-0.3,,,,0
582,WASP-53 c,WASP-53,1,3.73,0.16,-0.14,5196.5205,270.1555,-260.6206,2,0.8369,0.0069,-0.007,90.0,0.0,0.0,,,,03
602,V1298 Tau c,V1298 Tau,1,0.0833,0.0013,-0.0013,76.27882,0.0,0.0,4,0.3,0.03,-0.04,87.995,0.92,-0.72,,,,02+2-
603,V1298 Tau d,V1298 Tau,1,0.1093,0.0017,-0.0017,98.52681,0.0,0.0,4,0.20500000000000002,0.0,0.0,88.67,0.65,-0.73,,,,01+1-2+2-
620,WASP-18 c,WASP-18,1,0.035,0.0,0.0,55.2,12.3,-12.3,2,0.015,0.0,0.0,85.0,2.0,-1.6,,,,01+1-3
621,WASP-107 c,WASP-107,1,,,,115.0,13.0,-13.0,2,0.28,0.07,-0.07,90.0,0.0,0.0,,,,03
625,LP 791-18 d,LP 791-18,1,0.01992,0.00024,-0.00024,0.9,0.5,-0.4,3,0.0015,0.00014,-0.00014,89.34,0.41,-0.41,,,,0
626,LP 791-18 c,LP 791-18,1,0.029501,0.000665,-0.000705,7.1,0.7,-0.7,3,4e-05,4e-05,-4e-05,89.55,0.32,-0.5,,,,0
627,TOI-125 d,TOI-125,1,0.137,0.0022,-0.0022,13.6,1.2,-1.2,3,0.168,0.088,-0.062,88.795,0.18,-0.1,,,,0
635,TOI-451 b,TOI-451,1,0.0283,0.0011,-0.0012,5.3266740742349805,5.098624912623712,-3.868416650076306,3,0.0,0.0,0.0,88.2,1.2,-1.7,,,,01+1-2
638,K2-155 b,K2-155,1,0.055400000000000005,0.0015999999999999999,-0.00165,4.0971065477717605,2.1574633548926547,-1.4352296076751139,3,0.20543615100312596,0.0,0.0,88.3,1.2,-1.9,,,,012
640,WASP-18 b,WASP-18,1,0.02028,0.00037,-0.00037,3302.2537,120.77,-120.77,2,0.008490000000000001,0.0015999999999999999,-0.0015999999999999999,85.0,2.0,-1.6,,,,0
645,TOI-270 b,TOI-270,1,0.031285,0.00176,-0.00296,1.58,0.26,-0.26,3,0.017,0.025,-0.025,88.65,0.85,-1.4,,,,0
646,TOI-270 d,TOI-270,1,0.0727,0.0023499999999999997,-0.0023499999999999997,4.78,0.43,-0.43,3,0.0,0.023,-0.023,89.69,0.16,-0.12,,,,0
670,HAT-P-2 c,HAT-P-2,1,,,,3400.76395,1652.70772,-699.2225,2,0.37,0.13,-0.12,90.0,16.0,-16.0,,,,0
679,V1298 Tau e,V1298 Tau,1,0.27444999999999997,0.09515,-0.03715,344.84382,103.29423,-88.99195499999999,4,0.33499999999999996,0.091,-0.091,89.2,0.26,-0.18,,,,0
682,K2-198 d,K2-198,1,,,,7.639918130797001,2.308392365995516,-1.8521296291530511,3,0.20543615100312596,0.0,0.0,89.86,0.68,-0.3,,,,012
688,Kepler-51 c,Kepler-51,1,0.3864,0.015,-0.015,4.215,0.67,-0.67,3,0.0,0.0165,-0.0095,89.38,0.0,0.0,,,,03+3-
704,K2-136 c,K2-136,1,0.11789,0.00124,-0.00129,18.1,1.9,-1.8,3,0.13,0.166,-0.07200000000000001,89.44999999999999,0.395,-0.53,,,,0
708,K2-136 b,K2-136,1,0.0707,0.0012,-0.0012,4.3,0.0,0.0,3,0.14,0.155,-0.09,89.25,0.55,-0.6499999999999999,,,,02+2-
709,K2-266 e,K2-266,1,0.1249,0.0019,-0.002,14.3,6.4,-5.0,4,0.043,0.036,-0.03,89.45,0.25,-0.18,,,,0
710,K2-290 b,K2-290,1,0.0923,0.0066,-0.0066,10.9,0.0,0.0,2,0.0,0.0,0.0,88.14,0.62,-0.5,,,,01+1-2+2-
720,KOI-94 c,KOI-94,1,0.0967,0.0013,-0.0013,8.6,4.294625,-3.994625,4,0.0,0.23,-0.23,89.38,0.402,-0.4115,,,,0
761,Kepler-105 c,Kepler-105,1,0.0746,0.0,0.0,3.6,1.3,-1.3,2,0.0,0.0,0.0,89.38,0.0,0.0,,,,01+1-3+3-
762,GJ 357 c,GJ 357,1,0.061,0.004,-0.004,3.4,0.46,-0.46,3,0.20543615100312596,0.0,0.0,90.0,0.0,0.0,,,,013
764,HD 86226 b,HD 86226,1,2.73,0.06,-0.06,292.39,31.78,-31.78,2,0.15,0.09,-0.09,90.0,0.0,0.0,,,,03
770,HD 5278 b,HD 5278,1,0.1202,0.0013,-0.0013,7.8,1.5,-1.4,2,0.08,0.09,-0.05,89.27,0.47,-0.48,,,,0
771,TOI-2076 c,TOI-2076,1,0.09889999999999999,0.00295,-0.00295,14.263392212258612,3.851779507420357,-3.6636561340708056,3,0.20543615100312596,0.0,0.0,89.84,0.12,-0.12,,,,012
778,HD 219134 h,HD 219134,1,2.9915000000000003,0.05,-0.05,87.08517499999999,8.58141,-5.4031,6,0.06,0.04,-0.04,90.0,0.0,0.0,,,,03
